13-12-2020 21:26:15.003 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 6956 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend)
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/', GET], []
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/**', GET], []
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/*.html', GET], []
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/favicon.ico', GET], []
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.html', GET], []
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.css', GET], []
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.js', GET], []
13-12-2020 23:20:10.143 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/assets/**', GET], []
13-12-2020 23:20:10.206 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@37f627d0, org.springframework.security.web.context.SecurityContextPersistenceFilter@32c8d67, org.springframework.security.web.header.HeaderWriterFilter@42ac309, org.springframework.web.filter.CorsFilter@2a7392a3, org.springframework.security.web.authentication.logout.LogoutFilter@6f7a65e, com.la.security.auth.TokenAuthenticationFilter@2fc0ad21, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2a2815cc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7bc6b117, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@639cb0c8, org.springframework.security.web.session.SessionManagementFilter@28100232, org.springframework.security.web.access.ExceptionTranslationFilter@f472245, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@71135794]
13-12-2020 23:20:10.284 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
13-12-2020 23:20:10.346 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
13-12-2020 23:20:10.346 INFO  [main] com.la.LiteraryAssociationApp - Started LiteraryAssociationApp in 39.661 seconds (JVM running for 42.982)
13-12-2020 23:20:10.362 INFO  [main] org.camunda.bpm.engine.jobexecutor - ENGINE-14014 Starting up the JobExecutor[org.camunda.bpm.engine.spring.components.jobexecutor.SpringJobExecutor].
13-12-2020 23:20:10.362 INFO  [JobExecutor[org.camunda.bpm.engine.spring.components.jobexecutor.SpringJobExecutor]] org.camunda.bpm.engine.jobexecutor - ENGINE-14018 JobExecutor[org.camunda.bpm.engine.spring.components.jobexecutor.SpringJobExecutor] starting to acquire jobs
13-12-2020 23:20:15.815 INFO  [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
13-12-2020 23:20:15.815 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
13-12-2020 23:20:15.835 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 20 ms
13-12-2020 23:25:15.891 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 11548 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend)
13-12-2020 23:25:15.906 INFO  [main] com.la.LiteraryAssociationApp - No active profile set, falling back to default profiles: default
13-12-2020 23:25:17.484 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
13-12-2020 23:25:17.671 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 178ms. Found 13 JPA repository interfaces.
13-12-2020 23:25:18.187 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:25:18.187 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:25:18.187 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@278f8425' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:25:18.187 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:25:18.203 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:25:18.693 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
13-12-2020 23:25:18.713 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
13-12-2020 23:25:18.716 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
13-12-2020 23:25:18.717 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
13-12-2020 23:25:19.069 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13-12-2020 23:25:19.069 INFO  [main] o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3007 ms
13-12-2020 23:25:19.569 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
13-12-2020 23:25:19.678 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.12.Final
13-12-2020 23:25:19.897 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
13-12-2020 23:25:20.100 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
13-12-2020 23:25:20.303 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
13-12-2020 23:25:20.334 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
13-12-2020 23:25:21.397 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.Editor (class must be instantiated by Interceptor)
13-12-2020 23:25:21.428 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.Lector (class must be instantiated by Interceptor)
13-12-2020 23:25:21.475 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.BoardMember (class must be instantiated by Interceptor)
13-12-2020 23:25:21.600 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.WriterMembershipRequest (class must be instantiated by Interceptor)
13-12-2020 23:25:21.693 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.Writer (class must be instantiated by Interceptor)
13-12-2020 23:25:33.775 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
13-12-2020 23:25:33.790 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
13-12-2020 23:25:33.900 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
13-12-2020 23:25:33.915 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
13-12-2020 23:25:33.915 INFO  [main] o.a.catalina.core.StandardService - Stopping service [Tomcat]
13-12-2020 23:25:33.947 INFO  [main] o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
13-12-2020 23:26:03.429 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 2628 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend)
13-12-2020 23:26:03.444 INFO  [main] com.la.LiteraryAssociationApp - No active profile set, falling back to default profiles: default
13-12-2020 23:26:05.018 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
13-12-2020 23:26:05.325 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 286ms. Found 13 JPA repository interfaces.
13-12-2020 23:26:05.802 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:26:05.802 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:26:05.802 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@4bdcaf36' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:26:05.818 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:26:05.833 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13-12-2020 23:26:06.161 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
13-12-2020 23:26:06.177 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
13-12-2020 23:26:06.177 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
13-12-2020 23:26:06.177 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
13-12-2020 23:26:06.474 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13-12-2020 23:26:06.474 INFO  [main] o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2936 ms
13-12-2020 23:26:07.036 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
13-12-2020 23:26:07.130 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.12.Final
13-12-2020 23:26:07.286 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
13-12-2020 23:26:07.427 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
13-12-2020 23:26:07.598 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
13-12-2020 23:26:07.614 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
13-12-2020 23:26:08.536 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.Editor (class must be instantiated by Interceptor)
13-12-2020 23:26:08.567 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.Lector (class must be instantiated by Interceptor)
13-12-2020 23:26:08.614 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.BoardMember (class must be instantiated by Interceptor)
13-12-2020 23:26:08.754 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.WriterMembershipRequest (class must be instantiated by Interceptor)
13-12-2020 23:26:08.833 INFO  [main] org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.la.model.Writer (class must be instantiated by Interceptor)
13-12-2020 23:26:21.770 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
13-12-2020 23:26:21.770 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
13-12-2020 23:26:24.419 INFO  [main] org.camunda.bpm.spring.boot - STARTER-SB040 Setting up jobExecutor with corePoolSize=3, maxPoolSize:10
13-12-2020 23:26:24.434 INFO  [main] o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'camundaTaskExecutor'
13-12-2020 23:26:24.622 INFO  [main] org.camunda.bpm.engine.cfg - ENGINE-12003 Plugin 'CompositeProcessEnginePlugin[genericPropertiesConfiguration, camundaProcessEngineConfiguration, camundaDatasourceConfiguration, camundaJpaConfiguration, camundaJobConfiguration, camundaHistoryConfiguration, camundaMetricsConfiguration, camundaAuthorizationConfiguration, camundaDeploymentConfiguration, failedJobConfiguration]' activated on process engine 'default'
13-12-2020 23:26:30.008 INFO  [main] org.camunda.bpm.spring.boot - STARTER-SB021 Auto-Deploying resources: []
13-12-2020 23:26:35.687 INFO  [main] org.camunda.bpm.engine - ENGINE-00001 Process Engine default created.
13-12-2020 23:26:35.890 INFO  [main] o.c.b.s.b.s.w.f.LazyInitRegistration - lazy initialized org.camunda.bpm.spring.boot.starter.webapp.filter.LazySecurityFilter@504e1599
13-12-2020 23:26:35.890 INFO  [main] o.c.b.s.b.s.w.f.LazyInitRegistration - lazy initialized org.camunda.bpm.spring.boot.starter.webapp.filter.LazyProcessEnginesFilter@3b90a30a
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/api/auth/**', POST], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/api/auth', PUT], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/', GET], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/**', GET], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/*.html', GET], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/favicon.ico', GET], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.html', GET], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.css', GET], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.js', GET], []
13-12-2020 23:26:36.077 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/assets/**', GET], []
13-12-2020 23:26:36.140 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@52d01430, org.springframework.security.web.context.SecurityContextPersistenceFilter@3055f310, org.springframework.security.web.header.HeaderWriterFilter@4e3d36c2, org.springframework.web.filter.CorsFilter@3fdede3a, org.springframework.security.web.authentication.logout.LogoutFilter@123d0816, com.la.security.auth.TokenAuthenticationFilter@41948c13, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@25b402ea, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@149238fe, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3085befb, org.springframework.security.web.session.SessionManagementFilter@78b2d29e, org.springframework.security.web.access.ExceptionTranslationFilter@391e2a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@125a8ab6]
13-12-2020 23:26:36.202 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
13-12-2020 23:26:36.249 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
13-12-2020 23:26:36.249 INFO  [main] com.la.LiteraryAssociationApp - Started LiteraryAssociationApp in 33.737 seconds (JVM running for 36.473)
13-12-2020 23:26:36.265 INFO  [main] org.camunda.bpm.engine.jobexecutor - ENGINE-14014 Starting up the JobExecutor[org.camunda.bpm.engine.spring.components.jobexecutor.SpringJobExecutor].
13-12-2020 23:26:36.265 INFO  [JobExecutor[org.camunda.bpm.engine.spring.components.jobexecutor.SpringJobExecutor]] org.camunda.bpm.engine.jobexecutor - ENGINE-14018 JobExecutor[org.camunda.bpm.engine.spring.components.jobexecutor.SpringJobExecutor] starting to acquire jobs
13-12-2020 23:26:53.881 INFO  [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
13-12-2020 23:26:53.881 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
13-12-2020 23:26:53.897 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 16 ms
14-12-2020 01:31:18.258 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 17964 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend)
14-12-2020 01:31:18.268 INFO  [main] com.la.LiteraryAssociationApp - No active profile set, falling back to default profiles: default
14-12-2020 01:31:20.494 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
14-12-2020 01:31:20.998 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 468ms. Found 13 JPA repository interfaces.
14-12-2020 01:31:21.649 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14-12-2020 01:31:21.665 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14-12-2020 01:31:21.681 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@40021799' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14-12-2020 01:31:21.681 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14-12-2020 01:31:21.681 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14-12-2020 01:31:22.277 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14-12-2020 01:31:22.297 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14-12-2020 01:31:22.297 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
14-12-2020 01:31:22.305 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
14-12-2020 01:31:23.034 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14-12-2020 01:31:23.034 INFO  [main] o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4574 ms
14-12-2020 01:31:23.670 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
14-12-2020 01:31:23.786 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.12.Final
14-12-2020 01:31:24.055 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
14-12-2020 01:31:24.319 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
14-12-2020 01:31:24.596 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
14-12-2020 01:31:24.611 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
14-12-2020 01:31:38.850 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
14-12-2020 01:31:38.865 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
14-12-2020 01:31:41.521 INFO  [main] org.camunda.bpm.spring.boot - STARTER-SB040 Setting up jobExecutor with corePoolSize=3, maxPoolSize:10
14-12-2020 01:31:41.521 INFO  [main] o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'camundaTaskExecutor'
14-12-2020 01:31:41.662 INFO  [main] org.camunda.bpm.engine.cfg - ENGINE-12003 Plugin 'CompositeProcessEnginePlugin[genericPropertiesConfiguration, camundaProcessEngineConfiguration, camundaDatasourceConfiguration, camundaJpaConfiguration, camundaJobConfiguration, camundaHistoryConfiguration, camundaMetricsConfiguration, camundaAuthorizationConfiguration, camundaDeploymentConfiguration, failedJobConfiguration]' activated on process engine 'default'
14-12-2020 01:31:46.082 INFO  [main] org.camunda.bpm.spring.boot - STARTER-SB021 Auto-Deploying resources: []
14-12-2020 01:31:51.597 INFO  [main] org.camunda.bpm.engine - ENGINE-00001 Process Engine default created.
14-12-2020 01:31:51.675 INFO  [main] o.c.b.s.b.s.w.f.LazyInitRegistration - lazy initialized org.camunda.bpm.spring.boot.starter.webapp.filter.LazyProcessEnginesFilter@15e0fe05
14-12-2020 01:31:51.784 INFO  [main] o.c.b.s.b.s.w.f.LazyInitRegistration - lazy initialized org.camunda.bpm.spring.boot.starter.webapp.filter.LazySecurityFilter@bdd2027
14-12-2020 01:31:51.956 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/api/auth/**', POST], []
14-12-2020 01:31:51.956 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/api/auth', PUT], []
14-12-2020 01:31:51.956 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/', GET], []
14-12-2020 01:31:51.956 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/**', GET], []
14-12-2020 01:31:51.956 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/*.html', GET], []
14-12-2020 01:31:51.956 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/favicon.ico', GET], []
14-12-2020 01:31:51.972 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.html', GET], []
14-12-2020 01:31:51.972 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.css', GET], []
14-12-2020 01:31:51.972 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.js', GET], []
14-12-2020 01:31:51.972 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/assets/**', GET], []
14-12-2020 01:31:52.019 INFO  [main] o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@57fec63f, org.springframework.security.web.context.SecurityContextPersistenceFilter@5382a35f, org.springframework.security.web.header.HeaderWriterFilter@34ff08c6, org.springframework.web.filter.CorsFilter@7a2fd94c, org.springframework.security.web.authentication.logout.LogoutFilter@309e7215, com.la.security.auth.TokenAuthenticationFilter@637c8632, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7f9d40b3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b53e6fc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@156eeff1, org.springframework.security.web.session.SessionManagementFilter@639cb0c8, org.springframework.security.web.access.ExceptionTranslationFilter@74e175c7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7d60bd5a]
14-12-2020 01:31:52.128 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
14-12-2020 01:31:52.222 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14-12-2020 01:31:52.222 INFO  [main] com.la.LiteraryAssociationApp - Started LiteraryAssociationApp in 35.181 seconds (JVM running for 38.901)
